"Date","Time, GMT+10:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 809009)","Gust Speed, m/s (SEN S/N: 809009)"
26-04-2005,12:00:00,0.00,7.970,7.895,8.170,17.082,13.70,1.00,-41.6,1396.2,7.23,12.94
26-04-2005,13:00:00,0.00,8.170,7.920,8.668,17.344,14.09,1.00,-41.4,1408.7,6.85,11.04
26-04-2005,14:00:00,0.00,8.419,7.970,9.139,15.151,13.32,1.00,-41.8,1296.2,6.09,9.52
26-04-2005,15:00:00,0.00,8.668,8.045,9.558,11.929,12.93,1.00,-42.1,1068.7,5.71,9.14
26-04-2005,16:00:00,0.00,8.891,8.170,9.805,10.418,12.55,1.00,-42.3,731.2,4.19,8.38
26-04-2005,17:00:00,0.00,9.064,8.270,9.854,8.543,10.99,1.00,-43.2,298.7,3.81,6.47
26-04-2005,18:00:00,0.00,9.139,8.394,9.706,6.255,9.42,1.00,-44.2,28.7,2.66,5.71
26-04-2005,19:00:00,0.00,9.139,8.469,9.386,4.272,7.03,1.00,-45.7,1.2,1.14,3.81
26-04-2005,20:00:00,0.00,9.040,8.519,8.990,3.327,6.62,1.00,-45.9,1.2,1.52,3.05
26-04-2005,21:00:00,0.00,8.866,8.519,8.568,2.850,7.03,1.00,-45.7,1.2,1.52,3.05
26-04-2005,22:00:00,0.00,8.693,8.494,8.195,2.637,7.03,1.00,-45.7,1.2,1.52,3.05
26-04-2005,23:00:00,0.00,8.494,8.419,7.895,2.155,6.22,1.00,-46.2,1.2,1.14,2.66
27-04-2005,00:00:00,0.00,8.319,8.344,7.619,1.751,6.22,1.00,-46.2,1.2,1.14,2.66
27-04-2005,01:00:00,0.00,8.145,8.270,7.368,1.670,6.62,1.00,-45.9,1.2,1.90,3.43
27-04-2005,02:00:00,0.00,7.970,8.195,7.142,1.778,7.03,1.00,-45.7,1.2,2.28,4.19
27-04-2005,03:00:00,0.00,7.820,8.095,6.990,1.940,7.83,1.00,-45.2,1.2,2.66,5.33
27-04-2005,04:00:00,0.00,7.670,7.995,6.864,2.584,7.83,1.00,-45.2,1.2,3.43,6.09
27-04-2005,05:00:00,0.00,7.569,7.920,6.813,2.101,7.03,1.00,-45.7,1.2,2.28,4.95
27-04-2005,06:00:00,0.00,7.469,7.820,6.737,2.021,6.62,1.00,-45.9,1.2,2.66,7.23
27-04-2005,07:00:00,0.00,7.393,7.745,6.661,1.670,7.03,1.00,-45.7,6.2,2.66,4.95
27-04-2005,08:00:00,0.00,7.318,7.695,6.560,2.370,8.23,1.00,-44.9,241.2,1.90,4.57
27-04-2005,09:00:00,0.00,7.242,7.619,6.509,4.818,10.21,1.00,-43.7,651.2,3.81,7.23
27-04-2005,10:00:00,0.00,7.192,7.569,6.611,10.198,10.99,1.00,-43.2,996.2,5.33,7.99
27-04-2005,11:00:00,0.00,7.242,7.519,6.965,16.153,11.38,1.00,-43.0,1238.7,3.43,6.47
27-04-2005,12:00:00,0.00,7.393,7.494,7.594,16.654,11.77,1.00,-42.8,1381.2,2.66,6.85
27-04-2005,13:00:00,0.00,7.670,7.519,8.369,16.987,11.77,1.00,-42.8,1391.2,2.66,6.09
27-04-2005,14:00:00,0.00,8.045,7.594,9.114,14.768,12.16,1.00,-42.5,1278.7,2.28,6.47
27-04-2005,15:00:00,0.00,8.419,7.720,9.682,11.710,12.55,1.00,-42.3,1056.2,2.28,5.71
27-04-2005,16:00:00,0.00,8.767,7.870,10.051,10.075,11.77,1.00,-42.8,731.2,2.66,5.71
27-04-2005,17:00:00,0.00,9.015,8.045,10.100,8.045,9.82,1.00,-44.0,338.7,2.66,4.57
27-04-2005,18:00:00,0.00,9.114,8.195,9.903,5.231,7.03,1.00,-45.7,26.2,1.90,3.43
27-04-2005,19:00:00,0.00,9.114,8.295,9.485,2.877,6.22,1.00,-46.2,1.2,0.76,2.66
27-04-2005,20:00:00,0.00,8.990,8.369,8.965,1.832,4.99,1.00,-46.9,1.2,0.00,1.90
27-04-2005,21:00:00,0.00,8.792,8.369,8.444,1.208,4.99,1.00,-46.9,1.2,0.00,2.28
27-04-2005,22:00:00,0.00,8.568,8.344,7.970,0.577,4.99,1.00,-46.9,1.2,0.00,1.90
27-04-2005,23:00:00,0.00,8.319,8.295,7.544,0.107,5.81,1.00,-46.4,1.2,0.00,1.52
28-04-2005,00:00:00,0.00,8.070,8.195,7.167,-0.367,3.74,1.00,-47.7,1.2,1.14,3.43
28-04-2005,01:00:00,0.00,7.845,8.095,6.839,-0.479,3.74,1.00,-47.7,1.2,1.90,3.05
28-04-2005,02:00:00,0.00,7.619,7.970,6.560,-0.648,4.15,1.00,-47.5,1.2,2.66,4.57
28-04-2005,03:00:00,0.00,7.419,7.845,6.306,-0.032,5.81,1.00,-46.4,1.2,3.43,6.09
28-04-2005,04:00:00,0.00,7.242,7.745,6.153,0.439,4.15,1.00,-47.5,1.2,3.43,5.71
28-04-2005,05:00:00,0.00,7.091,7.619,6.051,0.632,6.62,1.00,-45.9,1.2,4.57,7.23
28-04-2005,06:00:00,0.00,6.965,7.519,5.949,1.453,7.03,1.00,-45.7,1.2,5.33,7.61
28-04-2005,07:00:00,0.00,6.864,7.419,5.924,1.208,7.03,1.00,-45.7,6.2,3.81,7.23
28-04-2005,08:00:00,0.00,6.788,7.343,5.898,2.289,8.63,1.00,-44.7,231.2,4.57,8.76
28-04-2005,09:00:00,0.00,6.712,7.242,5.898,4.792,10.99,1.00,-43.2,641.2,3.43,9.14
28-04-2005,10:00:00,0.00,6.687,7.192,6.051,10.198,11.77,1.00,-42.8,996.2,3.81,10.28
28-04-2005,11:00:00,0.00,6.763,7.142,6.484,15.270,12.16,1.00,-42.5,1203.7,6.47,11.80
28-04-2005,12:00:00,0.00,6.940,7.116,7.015,15.031,11.77,1.00,-42.8,1113.7,6.85,12.94
28-04-2005,13:00:00,0.00,7.192,7.167,7.544,16.225,12.16,1.00,-42.5,1401.2,8.76,14.47
28-04-2005,14:00:00,0.00,7.444,7.217,8.020,13.834,11.77,1.00,-42.8,1228.7,9.90,15.61
28-04-2005,15:00:00,0.00,7.695,7.318,8.344,11.783,11.38,1.00,-43.0,916.2,9.14,14.85
28-04-2005,16:00:00,0.00,7.920,7.419,8.543,11.662,10.99,1.00,-43.2,453.7,7.61,13.70
28-04-2005,17:00:00,0.00,8.070,7.544,8.568,9.780,10.60,1.00,-43.5,191.2,7.61,14.09
28-04-2005,18:00:00,0.00,8.145,7.645,8.494,7.970,10.99,1.00,-43.2,28.7,8.38,12.94
28-04-2005,19:00:00,0.00,8.170,7.720,8.369,6.889,10.99,1.00,-43.2,1.2,7.99,13.32
28-04-2005,20:00:00,0.00,8.170,7.770,8.195,6.204,10.99,1.00,-43.2,1.2,6.47,10.66
28-04-2005,21:00:00,0.00,8.095,7.795,8.020,6.026,10.99,1.00,-43.2,1.2,6.09,9.90
28-04-2005,22:00:00,0.00,8.045,7.795,7.895,6.077,11.38,1.00,-43.0,1.2,7.23,13.32
28-04-2005,23:00:00,0.00,7.970,7.795,7.795,6.179,10.99,1.00,-43.2,1.2,7.61,13.32
29-04-2005,00:00:00,0.00,7.920,7.795,7.695,6.813,10.99,1.00,-43.2,1.2,7.23,14.47
29-04-2005,01:00:00,0.00,7.870,7.770,7.645,7.343,10.99,1.00,-43.2,1.2,7.23,12.56
29-04-2005,02:00:00,0.00,7.845,7.745,7.645,7.645,10.99,1.00,-43.2,1.2,8.76,16.37
29-04-2005,03:00:00,0.00,7.820,7.745,7.619,6.281,9.42,1.00,-44.2,1.2,6.85,13.70
29-04-2005,04:00:00,0.00,7.795,7.720,7.569,6.204,8.23,1.00,-44.9,1.2,6.85,11.04
29-04-2005,05:00:00,0.76,7.770,7.720,7.494,6.509,7.43,1.00,-45.4,1.2,8.76,18.65
29-04-2005,06:00:00,4.32,7.720,7.695,7.469,6.636,7.03,1.00,-45.7,1.2,11.42,22.08
29-04-2005,07:00:00,2.29,7.695,7.695,7.444,6.763,7.03,1.00,-45.7,1.2,9.14,16.75
29-04-2005,08:00:00,0.76,7.670,7.670,7.419,6.687,7.03,1.00,-45.7,121.2,8.76,15.23
29-04-2005,09:00:00,0.00,7.645,7.645,7.419,6.914,7.03,1.00,-45.7,533.7,7.23,11.80
29-04-2005,10:00:00,0.00,7.619,7.619,7.444,8.469,7.83,1.00,-45.2,988.7,6.47,11.04
29-04-2005,11:00:00,0.00,7.645,7.619,7.544,11.224,8.63,1.00,-44.7,1241.2,6.47,11.04
29-04-2005,12:00:00,0.00,7.720,7.619,7.745,11.759,9.03,1.00,-44.5,1376.2,5.71,10.66
29-04-2005,13:00:00,0.00,7.845,7.619,8.070,12.001,9.03,1.00,-44.5,1383.7,6.47,11.42
29-04-2005,14:00:00,0.00,7.995,7.670,8.444,9.952,9.03,1.00,-44.5,1271.2,6.09,11.80
29-04-2005,15:00:00,0.00,8.170,7.720,8.693,7.393,9.03,1.00,-44.5,1043.7,6.09,11.80
29-04-2005,16:00:00,0.00,8.319,7.795,8.792,6.255,7.83,1.00,-45.2,718.7,5.33,9.14
29-04-2005,17:00:00,0.00,8.394,7.870,8.717,4.792,5.81,1.00,-46.4,328.7,4.19,7.61
29-04-2005,18:00:00,0.00,8.394,7.920,8.494,2.956,3.74,1.00,-47.7,21.2,3.43,5.71
29-04-2005,19:00:00,0.00,8.319,7.945,8.145,1.208,0.73,1.00,-49.6,1.2,1.14,3.81
29-04-2005,20:00:00,0.00,8.170,7.945,7.720,0.439,0.29,1.00,-49.9,1.2,0.76,3.43
29-04-2005,21:00:00,0.00,7.970,7.920,7.293,-0.060,-0.16,1.00,-50.1,1.2,0.00,1.52
29-04-2005,22:00:00,0.00,7.745,7.845,6.889,-0.479,-1.06,1.00,-50.7,1.2,1.14,3.81
29-04-2005,23:00:00,0.00,7.519,7.770,6.509,-0.620,-0.61,1.00,-50.4,1.2,1.90,3.81
30-04-2005,00:00:00,0.00,7.293,7.670,6.179,-0.563,0.29,1.00,-49.9,1.2,3.43,5.33
30-04-2005,01:00:00,0.00,7.066,7.544,5.924,-0.423,0.73,1.00,-49.6,1.2,5.33,7.61
30-04-2005,02:00:00,0.00,6.889,7.419,5.745,-0.451,-1.06,1.00,-50.7,1.2,3.81,6.85
30-04-2005,03:00:00,0.00,6.712,7.293,5.591,-0.507,-1.06,1.00,-50.7,1.2,3.43,6.09
30-04-2005,04:00:00,0.00,6.560,7.167,5.437,-0.620,-1.06,1.00,-50.7,1.2,3.43,6.47
30-04-2005,05:00:00,0.00,6.433,7.066,5.308,-0.648,-1.06,1.00,-50.7,1.2,4.57,8.38
30-04-2005,06:00:00,0.00,6.306,6.965,5.205,-0.591,-0.61,1.00,-50.4,1.2,4.19,8.38
30-04-2005,07:00:00,0.00,6.179,6.864,5.076,-0.535,0.29,1.00,-49.9,3.7,4.57,9.90
30-04-2005,08:00:00,0.00,6.077,6.763,4.999,-0.311,0.73,1.00,-49.6,206.2,4.95,11.42
30-04-2005,09:00:00,0.00,5.975,6.687,4.921,0.079,3.31,1.00,-48.0,626.2,4.19,10.28
30-04-2005,10:00:00,0.00,5.898,6.585,4.895,4.063,4.15,1.00,-47.5,971.2,3.43,9.14
30-04-2005,11:00:00,0.00,5.872,6.509,5.102,9.336,4.99,1.00,-46.9,1088.7,2.66,8.38
30-04-2005,12:00:00,0.00,5.949,6.458,5.591,10.834,5.40,1.00,-46.7,1371.2,3.43,7.61
30-04-2005,13:00:00,0.00,6.153,6.433,6.255,10.810,3.74,1.00,-47.7,1296.2,4.19,7.99
30-04-2005,14:00:00,0.00,6.433,6.484,6.864,10.075,3.31,1.00,-48.0,991.2,4.19,7.99
30-04-2005,15:00:00,0.00,6.712,6.560,7.268,9.163,2.89,1.00,-48.2,343.7,4.19,8.38
30-04-2005,16:00:00,0.00,6.940,6.661,7.393,8.145,2.46,1.00,-48.5,298.7,5.33,10.66
30-04-2005,17:00:00,0.00,7.091,6.763,7.343,6.179,2.03,1.00,-48.8,86.2,4.57,8.76
30-04-2005,18:00:00,0.00,7.116,6.839,7.192,4.973,2.46,1.00,-48.5,6.2,4.95,11.04
30-04-2005,19:00:00,0.00,7.116,6.889,7.015,4.272,2.03,1.00,-48.8,1.2,6.47,10.66
30-04-2005,20:00:00,0.00,7.066,6.914,6.839,3.932,2.03,1.00,-48.8,1.2,7.61,12.56
30-04-2005,21:00:00,0.00,6.990,6.914,6.661,3.827,2.46,1.00,-48.5,1.2,7.99,14.09
30-04-2005,22:00:00,0.00,6.914,6.914,6.535,3.880,2.46,1.00,-48.5,1.2,7.99,12.56
30-04-2005,23:00:00,0.25,6.839,6.914,6.408,3.906,2.89,1.00,-48.2,1.2,7.23,12.56
01-05-2005,00:00:00,0.76,6.788,6.889,6.306,4.011,2.46,1.00,-48.5,1.2,6.47,12.18
01-05-2005,01:00:00,1.52,6.712,6.864,6.204,3.958,2.46,1.00,-48.5,1.2,6.85,13.32
01-05-2005,02:00:00,1.02,6.636,6.813,6.077,3.985,2.89,1.00,-48.2,1.2,6.85,12.18
01-05-2005,03:00:00,1.27,6.535,6.763,5.949,4.011,3.31,1.00,-48.0,1.2,6.47,10.66
01-05-2005,04:00:00,0.76,6.433,6.712,5.821,4.141,3.31,1.00,-48.0,1.2,6.47,11.04
01-05-2005,05:00:00,1.02,6.331,6.636,5.745,4.141,3.31,18.25,-18.6,1.2,6.85,14.09
01-05-2005,06:00:00,0.25,6.230,6.560,5.668,3.670,2.89,45.75,-7.7,1.2,6.85,14.47
01-05-2005,07:00:00,0.00,6.179,6.509,5.591,3.906,3.31,46.25,-7.1,1.2,5.71,11.04
01-05-2005,08:00:00,0.00,6.128,6.458,5.565,4.532,3.74,50.25,-5.7,46.2,4.19,7.99
01-05-2005,09:00:00,0.25,6.102,6.408,5.591,5.821,4.15,58.25,-3.3,181.2,4.57,7.61
01-05-2005,10:00:00,0.00,6.102,6.382,5.693,7.845,4.15,70.25,-0.8,303.7,3.81,7.99
01-05-2005,11:00:00,0.00,6.128,6.357,5.898,9.213,4.99,70.25,0.0,566.2,4.57,9.14
01-05-2005,12:00:00,0.00,6.230,6.357,6.179,10.149,4.99,1.00,-46.9,853.7,5.71,10.28
01-05-2005,13:00:00,0.00,6.357,6.382,6.509,9.064,5.81,1.00,-46.4,663.7,4.95,8.76
01-05-2005,14:00:00,0.00,6.535,6.433,6.763,8.344,5.81,1.00,-46.4,841.2,4.95,9.52
01-05-2005,15:00:00,0.00,6.687,6.484,6.965,7.116,5.40,1.00,-46.7,566.2,4.19,7.61
01-05-2005,16:00:00,0.00,6.813,6.560,7.066,5.437,5.81,1.00,-46.4,573.7,3.81,6.85
01-05-2005,17:00:00,0.00,6.914,6.636,7.066,4.350,4.57,1.00,-47.2,248.7,1.90,4.95
01-05-2005,18:00:00,0.00,6.940,6.687,6.965,2.182,2.03,1.00,-48.8,13.7,0.38,2.66
01-05-2005,19:00:00,0.00,6.914,6.737,6.712,2.530,2.46,1.00,-48.5,1.2,0.38,1.90
01-05-2005,20:00:00,0.00,6.813,6.737,6.408,3.827,2.03,1.00,-48.8,1.2,1.14,3.43
01-05-2005,21:00:00,0.00,6.712,6.737,6.230,3.617,1.17,1.00,-49.3,1.2,0.76,3.05
01-05-2005,22:00:00,0.00,6.611,6.712,6.102,3.643,1.17,1.00,-49.3,1.2,0.00,1.90
01-05-2005,23:00:00,0.00,6.535,6.661,6.026,1.940,-1.06,1.00,-50.7,1.2,0.00,2.28
02-05-2005,00:00:00,0.00,6.458,6.636,5.898,0.605,0.73,1.00,-49.6,1.2,1.52,3.81
02-05-2005,01:00:00,0.00,6.357,6.585,5.719,0.356,1.17,1.00,-49.3,1.2,1.52,3.81
02-05-2005,02:00:00,0.00,6.255,6.535,5.539,0.246,-0.16,1.00,-50.1,1.2,1.90,3.81
02-05-2005,03:00:00,0.00,6.153,6.484,5.334,0.024,0.29,1.00,-49.9,1.2,1.52,3.43
02-05-2005,04:00:00,0.00,6.026,6.433,5.154,-0.032,0.29,1.00,-49.9,1.2,1.90,4.19
02-05-2005,05:00:00,0.00,5.898,6.357,4.999,-0.255,0.29,1.00,-49.9,1.2,0.00,1.90
02-05-2005,06:00:00,0.00,5.770,6.281,4.818,-0.367,-0.61,1.00,-50.4,1.2,0.38,3.05
02-05-2005,07:00:00,0.00,5.668,6.204,4.662,-0.423,-0.16,1.00,-50.1,3.7,1.14,3.05
02-05-2005,08:00:00,0.00,5.539,6.128,4.506,-0.311,2.89,1.00,-48.2,176.2,0.00,2.28
02-05-2005,09:00:00,0.00,5.411,6.026,4.376,-0.032,6.62,1.00,-45.9,601.2,0.00,1.52
02-05-2005,10:00:00,0.00,5.308,5.949,4.272,2.074,9.42,1.00,-44.2,953.7,0.76,3.05
02-05-2005,11:00:00,0.00,5.231,5.872,4.298,8.990,10.60,1.00,-43.5,1201.2,1.14,3.81
02-05-2005,12:00:00,0.00,5.257,5.821,4.636,10.443,11.77,1.00,-42.8,1333.7,0.76,3.43
02-05-2005,13:00:00,0.00,5.437,5.770,5.462,11.370,11.38,1.00,-43.0,1341.2,1.52,4.19
02-05-2005,14:00:00,0.00,5.796,5.796,6.458,10.541,10.99,1.00,-43.2,1231.2,1.90,4.57
02-05-2005,15:00:00,0.00,6.204,5.898,7.242,8.668,10.21,1.00,-43.7,1006.2,2.28,4.57
02-05-2005,16:00:00,0.00,6.611,6.051,7.745,7.494,9.82,1.00,-44.0,683.7,1.90,3.81
02-05-2005,17:00:00,0.00,6.914,6.230,7.920,5.872,7.03,1.00,-45.7,273.7,1.14,3.43
02-05-2005,18:00:00,0.00,7.091,6.382,7.820,3.459,5.40,1.00,-46.7,11.2,0.38,2.28
02-05-2005,19:00:00,0.00,7.142,6.509,7.469,2.396,4.99,1.00,-46.9,1.2,0.76,3.43
02-05-2005,20:00:00,0.00,7.066,6.611,7.041,2.047,5.81,1.00,-46.4,1.2,3.81,6.09
02-05-2005,21:00:00,0.00,6.940,6.636,6.661,1.670,5.81,1.00,-46.4,1.2,4.19,6.85
02-05-2005,22:00:00,0.00,6.763,6.636,6.357,1.371,6.22,1.00,-46.2,1.2,4.57,6.47
02-05-2005,23:00:00,0.00,6.611,6.611,6.077,1.126,5.81,1.00,-46.4,1.2,4.19,7.23
03-05-2005,00:00:00,0.00,6.458,6.560,5.847,0.852,4.99,1.00,-46.9,1.2,3.05,6.47
03-05-2005,01:00:00,0.00,6.331,6.484,5.642,0.852,4.99,1.00,-46.9,1.2,4.19,6.85
03-05-2005,02:00:00,0.00,6.179,6.433,5.462,0.989,4.15,1.00,-47.5,1.2,4.57,7.23
03-05-2005,03:00:00,0.00,6.051,6.357,5.334,0.770,4.99,1.00,-46.9,1.2,4.57,8.38
03-05-2005,04:00:00,0.00,5.949,6.306,5.205,0.715,5.40,1.00,-46.7,1.2,5.71,8.38
03-05-2005,05:00:00,0.00,5.847,6.230,5.102,0.660,5.81,1.00,-46.4,1.2,6.85,10.66
03-05-2005,06:00:00,0.00,5.770,6.153,4.973,0.880,4.99,1.00,-46.9,1.2,9.14,13.70
03-05-2005,07:00:00,0.00,5.668,6.102,4.895,1.044,4.57,1.00,-47.2,3.7,9.14,14.09
03-05-2005,08:00:00,0.00,5.591,6.026,4.818,1.615,5.81,1.00,-46.4,138.7,7.23,11.04
03-05-2005,09:00:00,0.00,5.514,5.975,4.766,2.557,8.23,1.00,-44.9,398.7,7.99,12.56
03-05-2005,10:00:00,0.00,5.462,5.924,4.766,6.077,8.63,1.00,-44.7,811.2,7.99,11.42
03-05-2005,11:00:00,0.00,5.462,5.872,4.921,9.583,10.21,1.00,-43.7,1166.2,7.23,10.66
03-05-2005,12:00:00,0.00,5.514,5.847,5.257,10.834,9.82,1.00,-44.0,1036.2,6.85,9.90
03-05-2005,13:00:00,0.00,5.668,5.847,5.719,11.029,9.03,1.00,-44.5,756.2,5.71,8.76
03-05-2005,14:00:00,0.00,5.872,5.872,6.077,10.026,9.82,1.00,-44.0,791.2,6.09,8.38
03-05-2005,15:00:00,0.00,6.077,5.924,6.357,8.891,9.42,1.00,-44.2,418.7,4.19,8.38
03-05-2005,16:00:00,0.00,6.230,6.000,6.484,7.469,9.82,1.00,-44.0,308.7,3.81,5.71
03-05-2005,17:00:00,0.00,6.331,6.102,6.509,5.282,9.42,1.00,-44.2,126.2,1.52,5.33
03-05-2005,18:00:00,0.00,6.382,6.179,6.408,2.850,7.03,1.00,-45.7,6.2,0.00,1.52
03-05-2005,19:00:00,0.00,6.382,6.204,6.179,0.412,6.22,1.00,-46.2,1.2,0.00,1.14
03-05-2005,20:00:00,0.00,6.306,6.230,5.847,0.051,7.83,1.00,-45.2,1.2,0.00,0.76
03-05-2005,21:00:00,0.00,6.153,6.230,5.514,0.107,9.03,1.00,-44.5,1.2,0.00,1.52
03-05-2005,22:00:00,0.00,6.000,6.204,5.231,0.301,9.03,1.00,-44.5,1.2,0.00,1.52
03-05-2005,23:00:00,0.00,5.847,6.153,5.024,0.439,7.03,1.00,-45.7,1.2,0.38,1.52
04-05-2005,00:00:00,0.00,5.693,6.077,4.844,-0.088,7.03,1.00,-45.7,1.2,0.00,1.52
04-05-2005,01:00:00,0.00,5.565,6.000,4.662,-0.004,8.23,1.00,-44.9,1.2,0.38,1.90
04-05-2005,02:00:00,0.00,5.462,5.924,4.532,0.246,5.40,1.00,-46.7,1.2,1.14,2.66
04-05-2005,03:00:00,0.00,5.334,5.847,4.402,0.079,7.03,1.00,-45.7,1.2,1.52,3.43
04-05-2005,04:00:00,0.00,5.231,5.770,4.298,-0.283,6.62,1.00,-45.9,1.2,1.14,2.66
04-05-2005,05:00:00,0.00,5.154,5.719,4.194,-0.563,9.42,1.00,-44.2,1.2,0.76,3.81
04-05-2005,06:00:00,0.00,5.050,5.642,4.089,-0.227,8.63,1.00,-44.7,1.2,2.28,4.95
04-05-2005,07:00:00,0.00,4.973,5.565,3.985,-0.032,9.82,1.00,-44.0,1.2,2.66,5.33
04-05-2005,08:00:00,0.00,4.869,5.514,3.932,0.329,8.23,1.00,-44.9,81.2,0.76,3.05
04-05-2005,09:00:00,0.00,4.818,5.437,3.880,1.859,12.16,1.00,-42.5,408.7,0.38,2.28
04-05-2005,10:00:00,0.00,4.766,5.385,3.906,6.255,13.32,1.00,-41.8,753.7,1.90,4.19
04-05-2005,11:00:00,0.00,4.766,5.334,4.141,11.200,13.32,1.00,-41.8,1086.2,3.43,5.71
04-05-2005,12:00:00,0.00,4.895,5.282,4.714,11.492,13.32,1.00,-41.8,996.2,2.66,5.71
04-05-2005,13:00:00,0.00,5.128,5.308,5.360,12.316,12.55,1.00,-42.3,848.7,3.05,5.71
04-05-2005,14:00:00,0.00,5.437,5.385,5.949,12.558,12.16,1.00,-42.5,783.7,3.43,5.71
04-05-2005,15:00:00,0.00,5.745,5.488,6.382,11.078,11.38,1.00,-43.0,528.7,3.43,6.09
04-05-2005,16:00:00,0.00,6.000,5.616,6.611,9.139,10.60,1.00,-43.5,273.7,0.76,3.81
